date,base_regime,z_sigma,buy_th,sell_th,target_exp,actual_exp
2009-03-04,bull,-2.2084838005359453,0.5499999999999999,0.32,0.9900000000000001,
2009-03-05,bull,-1.7490568958059272,0.5499999999999999,0.32,0.9900000000000001,
2009-03-06,bull,-1.7410468314180005,0.5499999999999999,0.32,0.9900000000000001,
2009-03-09,bull,-1.9216301491928849,0.5499999999999999,0.32,0.9900000000000001,
2009-03-10,bull,-1.7556102493296688,0.5499999999999999,0.32,0.9900000000000001,
2009-03-11,bull,-1.743196379721466,0.5499999999999999,0.32,0.9900000000000001,
2009-03-12,bull,-1.8994858961457888,0.5499999999999999,0.32,0.9900000000000001,
2009-03-13,bull,-1.9766123227879242,0.5499999999999999,0.32,0.9900000000000001,
2009-03-16,bull,-2.0421344148203175,0.5499999999999999,0.32,0.9900000000000001,
2009-03-17,bull,-2.0812379978543336,0.5499999999999999,0.32,0.9900000000000001,
2009-03-18,bull,-2.169679374229519,0.5499999999999999,0.32,0.9900000000000001,
2009-03-19,bull,-2.158276858948242,0.5499999999999999,0.32,0.9900000000000001,
2009-03-20,bull,-2.112583633964281,0.5499999999999999,0.32,0.9900000000000001,
2009-03-23,bull,-2.0965837689539413,0.5499999999999999,0.32,0.9900000000000001,
2009-03-24,bull,-2.0685182604914343,0.5499999999999999,0.32,0.9900000000000001,
2009-03-25,bull,-2.0550177828739256,0.5499999999999999,0.32,0.9900000000000001,
2009-03-26,bull,-2.0226883792702406,0.5499999999999999,0.32,0.9900000000000001,
2009-03-27,bull,-2.2331325139478286,0.5499999999999999,0.32,0.9900000000000001,
2009-03-30,neutral,-2.2649116038101402,0.6,0.3,0.9,
2009-03-31,neutral,-2.249549647577249,0.6,0.3,0.9,
2009-04-01,neutral,-2.234111724155613,0.6,0.3,0.9,
2009-04-02,neutral,-2.2059894083382297,0.6,0.3,0.9,
2009-04-03,neutral,-2.212696225380555,0.6,0.3,0.9,
2009-04-07,neutral,-2.203594389339074,0.6,0.3,0.9,
2009-04-08,neutral,-2.278840329604312,0.6,0.3,0.9,
2009-04-09,neutral,-2.1291485847280893,0.6,0.3,0.9,
2009-04-10,neutral,-2.104464787495925,0.6,0.3,0.9,
2009-04-13,neutral,-2.0896861963138136,0.6,0.3,0.9,
2009-04-14,neutral,-2.0428927494692726,0.6,0.3,0.9,
2009-04-15,neutral,-2.0204911467582383,0.6,0.3,0.9,
2009-04-16,neutral,-2.0868551196494924,0.6,0.3,0.9,
2009-04-17,neutral,-2.197510960557213,0.6,0.3,0.9,
2009-04-20,neutral,-2.1323845158666668,0.6,0.3,0.9,
2009-04-21,neutral,-2.0939482754927026,0.6,0.3,0.9,
2009-04-22,neutral,-2.0400859360241936,0.6,0.3,0.9,
2009-04-23,neutral,-1.8373066365134059,0.6,0.3,0.9,
2009-04-24,neutral,-1.8200080649645614,0.6,0.3,0.9,
2009-04-27,neutral,-1.7900096284620668,0.6,0.3,0.9,
2009-04-28,neutral,-1.7075295634091032,0.6,0.3,0.9,
2009-04-29,neutral,-1.696353774065302,0.6,0.3,0.9,
2009-04-30,neutral,-1.6319198598755253,0.6,0.3,0.9,
2009-05-04,neutral,-1.6689415669226508,0.6,0.3,0.9,
2009-05-05,neutral,-1.5710066988665028,0.6,0.3,0.9,
2009-05-06,neutral,-1.6822758237090643,0.6,0.3,0.9,
2009-05-07,neutral,-1.706147175490815,0.6,0.3,0.9,
2009-05-08,neutral,-1.6978473427469358,0.6,0.3,0.9,
2009-05-11,neutral,-1.6788667407453692,0.6,0.3,0.9,
2009-05-12,neutral,-1.6045546234157322,0.6,0.3,0.9,
2009-05-13,neutral,-1.646877683115689,0.6,0.3,0.9,
2009-05-14,neutral,-1.6805925214519948,0.6,0.3,0.9,
2009-05-15,neutral,-1.7650019609974914,0.6,0.3,0.9,
2009-05-18,neutral,-1.9851078072641808,0.6,0.3,0.9,
2009-05-19,neutral,-1.9661167063993708,0.6,0.3,0.9,
2009-05-20,neutral,-1.964794950063239,0.6,0.3,0.9,
2009-05-21,neutral,-1.9881798387416552,0.6,0.3,0.9,
2009-05-22,neutral,-2.1324287363689325,0.6,0.3,0.9,
2009-05-25,neutral,-2.1004429746319717,0.6,0.3,0.9,
2009-05-26,neutral,-2.3648211588154497,0.6,0.3,0.9,
2009-05-27,neutral,-2.3779642099413714,0.6,0.3,0.9,
2009-06-01,neutral,-2.3356336393952284,0.6,0.3,0.9,
2009-06-02,neutral,-2.224096277087683,0.6,0.3,0.9,
2009-06-03,neutral,-2.6053728202521995,0.6,0.3,0.9,
2009-06-04,neutral,-2.511043146533178,0.6,0.3,0.9,
2009-06-05,neutral,-2.486350916743922,0.6,0.3,0.9,
2009-06-08,neutral,-2.623528303340187,0.6,0.3,0.9,
2009-06-09,neutral,-2.595005718528352,0.6,0.3,0.9,
2009-06-10,neutral,-2.57195216185139,0.6,0.3,0.9,
2009-06-11,neutral,-2.5319310654599967,0.6,0.3,0.9,
2009-06-12,neutral,-2.47812969724515,0.6,0.3,0.9,
2009-06-15,neutral,-2.3948813164564013,0.6,0.3,0.9,
2009-06-16,neutral,-2.4361027699590942,0.6,0.3,0.9,
2009-06-17,neutral,-2.39457986312479,0.6,0.3,0.9,
2009-06-18,neutral,-2.3729007712695016,0.6,0.3,0.9,
2009-06-19,neutral,-2.3266378839254327,0.6,0.3,0.9,
2009-06-22,neutral,-2.336042347586196,0.6,0.3,0.9,
2009-06-23,neutral,-2.3017348740235306,0.6,0.3,0.9,
2009-06-24,neutral,-2.330663177821658,0.6,0.3,0.9,
2009-06-25,neutral,-2.37573359817224,0.6,0.3,0.9,
2009-06-26,neutral,-2.3399372054941403,0.6,0.3,0.9,
2009-06-29,neutral,-2.3153935379455883,0.6,0.3,0.9,
2009-06-30,neutral,-2.269042591496502,0.6,0.3,0.9,
2009-07-01,neutral,-2.245997100260438,0.6,0.3,0.9,
2009-07-02,neutral,-2.186532220953562,0.6,0.3,0.9,
2009-07-03,neutral,-2.153467532762352,0.6,0.3,0.9,
2009-07-06,neutral,-2.1183287679435567,0.6,0.3,0.9,
2009-07-07,neutral,-2.2673522623181315,0.6,0.3,0.9,
2009-07-08,neutral,-2.2249861620316667,0.6,0.3,0.9,
2009-07-09,neutral,-2.26723132621919,0.6,0.3,0.9,
2009-07-10,neutral,-2.267723424781994,0.6,0.3,0.9,
2009-07-13,neutral,-2.237097528425203,0.6,0.3,0.9,
2009-07-14,neutral,-2.1847060099542848,0.6,0.3,0.9,
2009-07-15,neutral,-2.1009812207674443,0.6,0.3,0.9,
2009-07-16,neutral,-2.1028729920590465,0.6,0.3,0.9,
2009-07-17,neutral,-2.1047514112271006,0.6,0.3,0.9,
2009-07-20,neutral,-2.105688250502912,0.6,0.3,0.9,
2009-07-21,neutral,-2.2407358467691485,0.6,0.3,0.9,
2009-07-22,neutral,-2.1699144685616676,0.6,0.3,0.9,
2009-07-23,neutral,-2.141546136360724,0.6,0.3,0.9,
2009-07-24,neutral,-2.1990717769120764,0.6,0.3,0.9,
2009-07-27,neutral,-2.1711009915781094,0.6,0.3,0.9,
2009-07-28,neutral,-2.2054528002212206,0.6,0.3,0.9,
2009-07-29,neutral,-2.175203758583781,0.6,0.3,0.9,
2009-07-30,bull,-1.8956366943653387,0.5499999999999999,0.32,0.9900000000000001,
2009-07-31,bull,-1.8482894005458814,0.5499999999999999,0.32,0.9900000000000001,
2009-08-03,bull,-1.7886736906995195,0.5499999999999999,0.32,0.9900000000000001,
2009-08-04,bull,-1.7640234835374597,0.5499999999999999,0.32,0.9900000000000001,
2009-08-05,bull,-1.7431906063306721,0.5499999999999999,0.32,0.9900000000000001,
2009-08-06,bull,-1.7701747532676704,0.5499999999999999,0.32,0.9900000000000001,
2009-08-07,bull,-1.7203614052606309,0.5499999999999999,0.32,0.9900000000000001,
2009-08-10,bull,-1.602943171150633,0.5499999999999999,0.32,0.9900000000000001,
2009-08-11,bull,-1.5948658887785492,0.5499999999999999,0.32,0.9900000000000001,
2009-08-12,bull,-1.5800677768644267,0.5499999999999999,0.32,0.9900000000000001,
2009-08-13,bull,-1.3708383275570608,0.5499999999999999,0.32,0.9900000000000001,
2009-08-14,bull,-1.3561657002092309,0.5499999999999999,0.32,0.9900000000000001,
2009-08-17,bull,-1.2812488765170693,0.5499999999999999,0.32,0.9900000000000001,
2009-08-18,bull,-1.017056822918103,0.5499999999999999,0.32,0.9900000000000001,
2009-08-19,bull,-1.0079469867167947,0.5499999999999999,0.32,0.9900000000000001,
2009-08-20,bull,-0.8178334615464502,0.5499999999999999,0.32,0.9900000000000001,
2009-08-21,bull,-0.715873996487753,0.5499999999999999,0.32,0.9900000000000001,
2009-08-24,bull,-0.7029893462699138,0.5499999999999999,0.32,0.9900000000000001,
2009-08-25,bull,-0.7673838346626046,0.5499999999999999,0.32,0.9900000000000001,
2009-08-26,bull,-0.663819511403768,0.5499999999999999,0.32,0.9900000000000001,
2009-08-27,bull,-0.6749516638294992,0.5499999999999999,0.32,0.9900000000000001,
2009-08-28,bull,-0.6682144516112252,0.5499999999999999,0.32,0.9900000000000001,
2009-08-31,bull,-0.584795186736192,0.5499999999999999,0.32,0.9900000000000001,
2009-09-01,bull,-0.27833375028618773,0.5499999999999999,0.32,0.9900000000000001,
2009-09-02,bull,-0.2737193564984521,0.5499999999999999,0.32,0.9900000000000001,
2009-09-03,bull,-0.25896368237150563,0.5499999999999999,0.32,0.9900000000000001,
2009-09-04,bull,-0.0882229124401573,0.5499999999999999,0.32,0.9900000000000001,
2009-09-07,bull,-0.10293420902525444,0.5499999999999999,0.32,0.9900000000000001,
2009-09-08,bull,-0.1168000595594093,0.5499999999999999,0.32,0.9900000000000001,
2009-09-09,bull,-0.09070131268271778,0.5499999999999999,0.32,0.9900000000000001,
2009-09-10,bull,-0.09771262334027428,0.5499999999999999,0.32,0.9900000000000001,
2009-09-11,neutral,-0.09854753590416629,0.6,0.3,0.9,
2009-09-14,neutral,-0.06787081866617892,0.6,0.3,0.9,
2009-09-15,neutral,-0.05092116223303341,0.6,0.3,0.9,
2009-09-16,neutral,-0.047741322010845515,0.6,0.3,0.9,
2009-09-17,neutral,-0.039096597520689017,0.6,0.3,0.9,
2009-09-18,neutral,-0.018809664453534474,0.6,0.3,0.9,
2009-09-21,neutral,0.059687196285097,0.6,0.3,0.8841679482373693,
2009-09-22,neutral,0.04897575777761527,0.6,0.3,0.8869680207182437,
2009-09-23,neutral,0.0823360379780305,0.6,0.3,0.8783051501405192,
2009-09-24,neutral,0.08261488438910752,0.6,0.3,0.8782334534333863,
2009-09-25,neutral,0.07550761221799679,0.6,0.3,0.8800645286530944,
2009-09-28,neutral,0.06748263712274975,0.6,0.3,0.8821412349453506,
2009-09-29,bear,0.0936571885998733,0.65,0.35,0.4377018233344375,
2009-09-30,bear,0.09073636078025295,0.65,0.35,0.4380751953088723,
2009-10-09,bear,0.10054991705284817,0.65,0.35,0.43682323789875704,
2009-10-12,bear,0.24755406334984772,0.65,0.35,0.41889058041573274,
2009-10-13,bear,0.2509859471866226,0.65,0.35,0.4184895045907864,
2009-10-14,bear,0.2610799763345422,0.65,0.35,0.4173142793471906,
2009-10-15,bear,0.22666591357746163,0.65,0.35,0.4213484037395883,
2009-10-16,bear,0.2235151453531493,0.65,0.35,0.42172164740454127,
2009-10-19,bear,0.2269599296622686,0.65,0.35,0.4213136079520349,
2009-10-20,bear,0.26884908438187,0.65,0.35,0.4164142250606569,
2009-10-21,bear,0.2613212438226106,0.65,0.35,0.41728626987764306,
2009-10-22,bear,0.25452657044025834,0.65,0.35,0.4180765247891508,
2009-10-23,bear,0.23906571216351924,0.65,0.35,0.41988590325339165,
2009-10-26,bear,0.25594290269661696,0.65,0.35,0.4179115513436017,
2009-10-27,bear,0.2585087174168915,0.65,0.35,0.41761301828032676,
2009-10-28,bear,0.27771802999228806,0.65,0.35,0.41539148826134814,
2009-10-29,bear,0.2822060397829245,0.65,0.35,0.4148758581232486,
2009-10-30,bear,0.1738934294602461,0.65,0.35,0.427688342228895,
2009-11-02,bear,0.1567761371533692,0.65,0.35,0.4297859458806093,
2009-11-03,bear,0.1848660858178621,0.65,0.35,0.42635445615584,
2009-11-04,bear,0.18632446794837074,0.65,0.35,0.42617779474293394,
2009-11-05,neutral,0.19256411984594995,0.6,0.3,0.8508472069415735,
2009-11-06,neutral,0.1904456609009215,0.6,0.3,0.8513587273517204,
2009-11-09,neutral,0.17460713733158595,0.6,0.3,0.8552026538327656,
2009-11-10,neutral,0.13202448265301914,0.6,0.3,0.8657114674162741,
2009-11-11,neutral,0.13678676484605176,0.6,0.3,0.8645233925978425,
2009-11-12,neutral,0.1417616217033218,0.6,0.3,0.8632857630701364,
2009-11-13,neutral,0.028484635996478845,0.6,0.3,0.8923743127585395,
2009-11-16,neutral,0.026387777483409192,0.6,0.3,0.8929312585920876,
2009-11-17,neutral,0.03213456320102484,0.6,0.3,0.8914065123275415,
2009-11-18,neutral,-0.20886950485732425,0.6,0.3,0.9,
2009-11-19,neutral,-0.20650243168288268,0.6,0.3,0.9,
2009-11-20,neutral,-0.38282444753812617,0.6,0.3,0.9,
2009-11-23,neutral,-0.4846184900846793,0.6,0.3,0.9,
2009-11-24,neutral,-0.4938552709161573,0.6,0.3,0.9,
2009-11-25,neutral,-0.4084325921774823,0.6,0.3,0.9,
2009-11-26,neutral,-0.4813840879837671,0.6,0.3,0.9,
2009-11-27,neutral,-0.3732142323687392,0.6,0.3,0.9,
2009-11-30,neutral,-0.301890594611199,0.6,0.3,0.9,
2009-12-01,neutral,-0.29759815811388524,0.6,0.3,0.9,
2009-12-02,neutral,-0.6924461211642815,0.6,0.3,0.9,
2009-12-03,neutral,-0.6835810406834416,0.6,0.3,0.9,
2009-12-04,neutral,-0.6877480895847685,0.6,0.3,0.9,
2009-12-07,bull,-0.8970310444821427,0.5499999999999999,0.32,0.9900000000000001,
2009-12-08,bull,-0.8924309581344768,0.5499999999999999,0.32,0.9900000000000001,
2009-12-09,bull,-0.8700616872130111,0.5499999999999999,0.32,0.9900000000000001,
2009-12-10,bull,-0.8557981324616879,0.5499999999999999,0.32,0.9900000000000001,
2009-12-11,bull,-0.8514459299220646,0.5499999999999999,0.32,0.9900000000000001,
2009-12-14,bull,-0.8584605344344681,0.5499999999999999,0.32,0.9900000000000001,
2009-12-15,bull,-0.888677371843194,0.5499999999999999,0.32,0.9900000000000001,
2009-12-16,bull,-0.8961382710460716,0.5499999999999999,0.32,0.9900000000000001,
2009-12-17,bull,-0.8860929748039083,0.5499999999999999,0.32,0.9900000000000001,
2009-12-18,bull,-0.8489539571643604,0.5499999999999999,0.32,0.9900000000000001,
2009-12-21,bull,-0.8112120012619314,0.5499999999999999,0.32,0.9900000000000001,
2009-12-22,bull,-0.9366314041045378,0.5499999999999999,0.32,0.9900000000000001,
2009-12-23,bull,-0.8598703881587193,0.5499999999999999,0.32,0.9900000000000001,
2009-12-24,bull,-0.9108082001297636,0.5499999999999999,0.32,0.9900000000000001,
2009-12-25,bull,-0.8835598407213485,0.5499999999999999,0.32,0.9900000000000001,
2009-12-28,neutral,-0.8796949991760286,0.6,0.3,0.9,
2009-12-29,neutral,-0.8674923144315934,0.6,0.3,0.9,
2009-12-30,neutral,-0.9603441039011266,0.6,0.3,0.9,
2009-12-31,neutral,-0.9400333899540639,0.6,0.3,0.9,
2010-01-04,neutral,-0.9418701385537627,0.6,0.3,0.9,
2010-01-05,neutral,-1.1964092715519912,0.6,0.3,0.9,
2010-01-06,neutral,-1.1909601341604985,0.6,0.3,0.9,
2010-01-07,neutral,-1.1973158281015703,0.6,0.3,0.9,
2010-01-08,neutral,-1.144734921204015,0.6,0.3,0.9,
2010-01-11,neutral,-1.1400834806890645,0.6,0.3,0.9,
2010-01-12,neutral,-1.1341632451563448,0.6,0.3,0.9,
2010-01-13,neutral,-1.1841456600826241,0.6,0.3,0.9,
2010-01-14,neutral,-1.0715571878061023,0.6,0.3,0.9,
2010-01-15,bull,-1.0456725316617514,0.5499999999999999,0.32,0.9900000000000001,
2010-01-18,neutral,-1.0451307847118152,0.6,0.3,0.9,
2010-01-19,neutral,-1.0802042823684492,0.6,0.3,0.9,
2010-01-20,neutral,-1.0740680049743256,0.6,0.3,0.9,
2010-01-21,neutral,-1.0448845589505522,0.6,0.3,0.9,
2010-01-22,neutral,-1.038779430635588,0.6,0.3,0.9,
2010-01-25,neutral,-1.091003127489304,0.6,0.3,0.9,
2010-01-26,neutral,-1.0791820585680656,0.6,0.3,0.9,
2010-01-27,neutral,-1.1410631186597788,0.6,0.3,0.9,
2010-01-28,neutral,-1.137114366926058,0.6,0.3,0.9,
2010-01-29,neutral,-1.1350528170878893,0.6,0.3,0.9,
2010-02-01,neutral,-1.1312541095578832,0.6,0.3,0.9,
2010-02-02,neutral,-1.1012229011095493,0.6,0.3,0.9,
2010-02-03,bear,-1.0970720322747025,0.65,0.35,0.45,
2010-02-04,bear,-0.9875193969494597,0.65,0.35,0.45,
2010-02-05,bear,-0.9796335681481971,0.65,0.35,0.45,
2010-02-08,bear,-0.927123664333854,0.65,0.35,0.45,
2010-02-09,bear,-0.9263772990188615,0.65,0.35,0.45,
2010-02-10,bear,-1.0479169478410677,0.65,0.35,0.45,
2010-02-11,bear,-1.0069309243072733,0.65,0.35,0.45,
2010-02-12,bear,-0.9984965690279554,0.65,0.35,0.45,
2010-02-22,bear,-0.9776757822636554,0.65,0.35,0.45,
2010-02-23,bear,-0.9684037803688607,0.65,0.35,0.45,
2010-02-24,bear,-0.9679964739634286,0.65,0.35,0.45,
2010-02-25,bear,-1.0486464102371604,0.65,0.35,0.45,
2010-02-26,bear,-1.0862267163152453,0.65,0.35,0.45,
2010-03-01,bear,-1.2842422758231105,0.65,0.35,0.45,
2010-03-02,bear,-1.370795347141076,0.65,0.35,0.45,
2010-03-03,bear,-1.583241219846923,0.65,0.35,0.45,
2010-03-04,bear,-1.5922691080402804,0.65,0.35,0.45,
2010-03-05,bear,-1.508466054050156,0.65,0.35,0.45,
2010-03-08,bear,-1.491710537219278,0.65,0.35,0.45,
2010-03-09,bear,-1.5036866307247485,0.65,0.35,0.45,
2010-03-10,bear,-1.4923844519126985,0.65,0.35,0.45,
2010-03-11,bear,-1.4900585095487595,0.65,0.35,0.45,
2010-03-12,bear,-1.5249370288919135,0.65,0.35,0.45,
2010-03-15,bear,-1.4987943702827942,0.65,0.35,0.45,
2010-03-16,bear,-1.4577673312706103,0.65,0.35,0.45,
2010-03-17,bear,-1.45856355491908,0.65,0.35,0.45,
2010-03-18,bear,-1.3696229140692382,0.65,0.35,0.45,
2010-03-19,bear,-1.3623603785106735,0.65,0.35,0.45,
2010-03-22,bear,-1.4088624648905188,0.65,0.35,0.45,
2010-03-23,bear,-1.4899129423277637,0.65,0.35,0.45,
2010-03-24,bear,-1.46826293359657,0.65,0.35,0.45,
2010-03-25,bear,-1.5656659208056685,0.65,0.35,0.45,
2010-03-26,bear,-1.5339121246729794,0.65,0.35,0.45,
2010-03-29,bear,-1.6415464028901432,0.65,0.35,0.45,
2010-03-30,bear,-1.519704299065742,0.65,0.35,0.45,
2010-03-31,bear,-1.545458566739374,0.65,0.35,0.45,
2010-04-01,bear,-1.534035334288949,0.65,0.35,0.45,
2010-04-02,bear,-1.5342236861312848,0.65,0.35,0.45,
2010-04-06,bear,-1.5208017392915065,0.65,0.35,0.45,
2010-04-07,bear,-1.5255074569941278,0.65,0.35,0.45,
2010-04-08,bear,-1.5203983584466623,0.65,0.35,0.45,
2010-04-09,bear,-1.4917408552348548,0.65,0.35,0.45,
2010-04-12,bear,-1.520194396671813,0.65,0.35,0.45,
2010-04-13,bear,-1.4980950470251775,0.65,0.35,0.45,
2010-04-14,bear,-1.4600959612010027,0.65,0.35,0.45,
2010-04-15,bear,-1.4832442253916613,0.65,0.35,0.45,
2010-04-16,bear,-1.6345741524328532,0.65,0.35,0.45,
2010-04-19,bear,-1.6323717200682157,0.65,0.35,0.45,
2010-04-20,neutral,-1.188009097404922,0.6,0.3,0.9,
2010-04-21,neutral,-1.1848133181768192,0.6,0.3,0.9,
2010-04-22,neutral,-1.1107630515443396,0.6,0.3,0.9,
2010-04-23,neutral,-1.2301155626708211,0.6,0.3,0.9,
2010-04-26,neutral,-1.2229312799207162,0.6,0.3,0.9,
2010-04-27,neutral,-1.2293112698904705,0.6,0.3,0.9,
2010-04-28,neutral,-1.1810830367561163,0.6,0.3,0.9,
2010-04-29,neutral,-1.262052478076116,0.6,0.3,0.9,
2010-04-30,neutral,-1.2574759451010467,0.6,0.3,0.9,
2010-05-04,neutral,-1.2471694277480478,0.6,0.3,0.9,
2010-05-05,neutral,-1.203824118636512,0.6,0.3,0.9,
2010-05-06,neutral,-1.223536545530797,0.6,0.3,0.9,
2010-05-07,neutral,-0.9201268230001709,0.6,0.3,0.9,
2010-05-10,neutral,-0.9759893604039689,0.6,0.3,0.9,
2010-05-11,neutral,-0.9558980369759118,0.6,0.3,0.9,
2010-05-12,neutral,-0.9500967942581788,0.6,0.3,0.9,
2010-05-13,neutral,-0.9337316948210975,0.6,0.3,0.9,
2010-05-14,neutral,-0.8395904161088975,0.6,0.3,0.9,
2010-05-17,neutral,-0.8640299927734258,0.6,0.3,0.9,
2010-05-18,neutral,-0.5102288966711275,0.6,0.3,0.9,
2010-05-19,neutral,-0.4537102380290126,0.6,0.3,0.9,
2010-05-20,neutral,-0.44940467193983147,0.6,0.3,0.9,
2010-05-21,neutral,-0.43833259478779574,0.6,0.3,0.9,
2010-05-24,neutral,-0.4269493656672688,0.6,0.3,0.9,
2010-05-25,neutral,-0.2574753555379332,0.6,0.3,0.9,
2010-05-26,neutral,-0.21155329732422565,0.6,0.3,0.9,
2010-05-27,neutral,-0.23632363839190185,0.6,0.3,0.9,
2010-05-28,neutral,-0.18964176164217944,0.6,0.3,0.9,
2010-05-31,neutral,-0.19691007136297073,0.6,0.3,0.9,
2010-06-01,neutral,-0.18358029420681404,0.6,0.3,0.9,
2010-06-02,neutral,-0.1766149164168837,0.6,0.3,0.9,
2010-06-03,neutral,-0.18084701507345838,0.6,0.3,0.9,
2010-06-04,neutral,-0.18556267263986645,0.6,0.3,0.9,
2010-06-07,neutral,-0.182509131794112,0.6,0.3,0.9,
2010-06-08,neutral,-0.1547256296229346,0.6,0.3,0.9,
2010-06-09,neutral,-0.163347947486867,0.6,0.3,0.9,
2010-06-10,neutral,-0.05168825238632736,0.6,0.3,0.9,
2010-06-11,neutral,-0.05042935290408279,0.6,0.3,0.9,
2010-06-17,neutral,-0.11714484043912617,0.6,0.3,0.9,
2010-06-18,bear,-0.1165377908635755,0.65,0.35,0.45,
2010-06-21,bear,-0.10816813413665538,0.65,0.35,0.45,
2010-06-22,neutral,0.025931816144736473,0.6,0.3,0.8930524583527176,
2010-06-23,bear,0.02271351609026559,0.65,0.35,0.4469544280222504,
2010-06-24,bear,0.025333929341942372,0.65,0.35,0.44660571669883325,
2010-06-25,bear,0.008405272050682198,0.65,0.35,0.4488681423446128,
2010-06-28,bear,-0.023128675752769477,0.65,0.35,0.45,
2010-06-29,bear,-0.1194700073015281,0.65,0.35,0.45,
2010-06-30,bear,0.0832047931283963,0.65,0.35,0.43904090763168085,
2010-07-01,bear,0.08666099927641188,0.65,0.35,0.43859721804140334,
2010-07-02,bear,0.05753322875758366,0.65,0.35,0.4423647974737914,
2010-07-05,bear,0.053122550942126874,0.65,0.35,0.44294095398231603,
2010-07-06,bear,0.050640580652557284,0.65,0.35,0.4432658283211146,
2010-07-07,bear,0.11791755771763524,0.65,0.35,0.4346250236079542,
2010-07-08,bear,0.12297685244668205,0.65,0.35,0.43398882605250955,
2010-07-09,bear,0.09887371154444013,0.65,0.35,0.4370365716248384,
2010-07-12,bear,0.20754218636087682,0.65,0.35,0.4236240420362306,
2010-07-13,bear,0.2011254581157837,0.65,0.35,0.4243931216934644,
2010-07-14,bear,0.20715825951842756,0.65,0.35,0.4236699793408617,
2010-07-15,bear,0.21812456334944366,0.65,0.35,0.4223617578012309,
2010-07-16,bear,0.22818383024808303,0.65,0.35,0.4211688252799599,
2010-07-19,bear,-0.05747730252292099,0.65,0.35,0.45,
2010-07-20,bear,0.03239506393401324,0.65,0.35,0.445668759611696,
2010-07-21,bear,0.04015330488808593,0.65,0.35,0.44464382428703947,
2010-07-22,bear,0.030828124195537498,0.65,0.35,0.4458763406384835,
2010-07-23,bear,0.051659910721873044,0.65,0.35,0.4431323467585439,
2010-07-26,bear,0.05107751899914833,0.65,0.35,0.4432086012743471,
2010-07-27,bear,0.016504381660273425,0.65,0.35,0.4477828861040401,
2010-07-28,bear,0.014395824738148799,0.65,0.35,0.448064920778747,
2010-07-29,bear,0.07314530063060384,0.65,0.35,0.44033741619407435,
2010-07-30,bear,0.07198726281713315,0.65,0.35,0.4404871605027938,
2010-08-02,bear,0.04229000382448461,0.65,0.35,0.4443623740505831,
2010-08-03,bear,0.06876499465817797,0.65,0.35,0.44090436412681566,
2010-08-04,bear,-0.1485872582569235,0.65,0.35,0.45,
2010-08-05,bear,-0.20584669595737326,0.65,0.35,0.45,
2010-08-06,bear,-0.20709917011831877,0.65,0.35,0.45,
2010-08-09,bear,-0.23304398189926828,0.65,0.35,0.45,
2010-08-10,bear,-0.23726055572225443,0.65,0.35,0.45,
2010-08-11,bear,-0.20381298419195734,0.65,0.35,0.45,
2010-08-12,bear,-0.20761895578495934,0.65,0.35,0.45,
2010-08-13,bear,-0.5686023721192192,0.65,0.35,0.45,
2010-08-16,bear,-0.6022173023590272,0.65,0.35,0.45,
2010-08-17,bear,-0.5378692412608614,0.65,0.35,0.45,
2010-08-18,bear,-0.5638035597841285,0.65,0.35,0.45,
2010-08-19,bear,-0.5931645080244073,0.65,0.35,0.45,
2010-08-20,bear,-0.7813273760911665,0.65,0.35,0.45,
2010-08-23,bear,-0.7897027856421659,0.65,0.35,0.45,
2010-08-24,bear,-0.7895161873619353,0.65,0.35,0.45,
2010-08-25,bear,-0.8203109797063376,0.65,0.35,0.45,
2010-08-26,neutral,-0.7386038529741008,0.6,0.3,0.9,
2010-08-27,neutral,-0.8428957425736927,0.6,0.3,0.9,
2010-08-30,neutral,-0.8554469718811057,0.6,0.3,0.9,
2010-08-31,neutral,-0.8015572956942144,0.6,0.3,0.9,
2010-09-01,neutral,-0.8035299548341267,0.6,0.3,0.9,
2010-09-02,neutral,-0.7898758874288971,0.6,0.3,0.9,
2010-09-03,neutral,-0.8157013473838137,0.6,0.3,0.9,
2010-09-06,neutral,-0.8094238842762408,0.6,0.3,0.9,
2010-09-07,neutral,-0.884309897632403,0.6,0.3,0.9,
2010-09-08,neutral,-0.901900746028163,0.6,0.3,0.9,
2010-09-09,neutral,-0.8949069173556181,0.6,0.3,0.9,
2010-09-10,neutral,-0.8391726063747936,0.6,0.3,0.9,
2010-09-13,neutral,-0.881675231171961,0.6,0.3,0.9,
2010-09-14,neutral,-0.9986230622241138,0.6,0.3,0.9,
2010-09-15,neutral,-0.9909036045562929,0.6,0.3,0.9,
2010-09-16,neutral,-0.9467640314902153,0.6,0.3,0.9,
2010-09-17,neutral,-0.8800647044397296,0.6,0.3,0.9,
2010-09-20,neutral,-0.8841233162873935,0.6,0.3,0.9,
2010-09-21,neutral,-0.8835267793626622,0.6,0.3,0.9,
2010-09-27,neutral,-1.2336801321486155,0.6,0.3,0.9,
2010-09-28,neutral,-1.2176759824916674,0.6,0.3,0.9,
2010-09-29,neutral,-1.2376883013501916,0.6,0.3,0.9,
2010-09-30,neutral,-1.2264395920677351,0.6,0.3,0.9,
2010-10-08,neutral,-1.1791825132239937,0.6,0.3,0.9,
2010-10-11,bull,-1.0262437876662363,0.5499999999999999,0.32,0.9900000000000001,
2010-10-12,bull,-0.9127707969477455,0.5499999999999999,0.32,0.9900000000000001,
